13:55:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:01,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:02,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:03,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:04,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:05,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:06,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:07,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:08,29,3,8,15,4,6,32,0,0,0.0,0,0,13,11,5
13:55:09,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:12,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:13,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:14,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:15,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:17,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:20,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:23,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:24,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:28,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:31,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:32,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:35,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:36,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:38,51,3,26,14,4,6,28,0,1,0.037037037037,1,1,4,41,6
13:55:39,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:40,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:42,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:43,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:44,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:45,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:46,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:47,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:48,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:49,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:51,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:53,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:54,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:56,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:58,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:55:59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:01,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:02,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:03,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:04,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:05,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:06,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:07,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
13:56:08,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
